Index	Chr	Start	End	SV_size	SV_Cat	Info	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
2349	16	19939499	19959912	20413	3	yes	241.237143	18.06779	0	319.823142	74.757138	225	412	2	5	1063	0.001881	0.004704	59.258879	4.984099	0.001869	60	60	0.058879	1.340626	0.001869	0	0	0.001869	0.061142	0	0	0.001869	0.061142	0	0	0	0	0	0	223.589744	7.699522	0	320.144422	75.25204	220	413	1	3	1004	0.000996	0.002988	59.242063	4.756111	0	60	60	0.097222	1.592707	0.003968	0	0	0.001984	0.044521	0	0	0	0	0	0	-0.001984	0.044521	0	0	151.31516	53.680849	0	322.304022	72.757473	233	410	68	175	30682	0.002216	0.005704	58.34477	7.214528	0.002296	60	60	0.27806	3.500088	0.008181	0	0	0.021633	0.261739	0	0	0.006532	0.10649	0	0	-0.015101	0.24813	0	0	1	0	0	11	0.000539	0.451945	0.465073	0.006515	107.717949	10.067923	0	320.875256	74.527355	233	407	0	4	489	0	0.00818	56.166329	10.142116	0	29	60	0.576065	3.316747	0.034483	0	0	0.042596	0.263287	0	0	0.022312	0.161009	0	0	-0.020284	0.210483	0	0	113.649573	12.179362	0	320.079365	74.198284	226	407	0	1	504	0	0.001984	58.887129	5.829687	0	60	60	0.176238	3.161435	0.00396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2350	16	19943499	19959912	16413	3	yes	211.514286	9.406671	0	322.617179	71.156259	231	405	1	1	943	0.00106	0.00106	57.648677	8.311555	0.001058	60	60	0.038095	0.82764	0.001058	0	0	0.006349	0.091838	0	0	0.004233	0.079612	0	0	-0.002116	0.04598	0	0	207.780627	19.327413	0	321.914104	68.756131	241	402	1	1	943	0.00106	0.00106	53.518519	12.674123	0	29	60	2.397884	10.160179	0.065608	0	1	0.068783	0.326332	0	0	0.07619	0.326308	0	0	0.007407	0.236831	0	0	131.774596	39.209438	0	321.728649	72.365508	233	410	42	133	21533	0.00195	0.006177	58.225124	7.376835	0.002073	60	60	0.325594	3.794878	0.00972	0	0	0.010365	0.142804	0	0	0.007923	0.116109	0	0	-0.002441	0.112529	0	0	1	0	0	2	0.000122	0.448824	0.474899	0.008103	107.717949	10.067923	0	320.875256	74.527355	233	407	0	4	489	0	0.00818	56.166329	10.142116	0	29	60	0.576065	3.316747	0.034483	0	0	0.042596	0.263287	0	0	0.022312	0.161009	0	0	-0.020284	0.210483	0	0	113.649573	12.179362	0	320.079365	74.198284	226	407	0	1	504	0	0.001984	58.887129	5.829687	0	60	60	0.176238	3.161435	0.00396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2351	16	19945550	19967579	22029	3	yes	209.917143	19.071318	0	319.761229	74.423256	220	411	5	68	846	0.00591	0.080378	55.220892	11.09624	0.005441	37	60	1.662677	9.52416	0.035909	0	0	0	0	0	0	0.001088	0.032987	0	0	0.001088	0.032987	0	0	123.188034	6.030776	0	326.158082	71.743996	237	422	3	11	563	0.005329	0.019538	57.057192	9.215129	0.003466	60	60	2.10052	10.490585	0.048527	0	0	0.005199	0.124892	0	0	0.003466	0.058823	0	0	-0.001733	0.093153	0	0	117.978757	13.992304	0	321.259024	72.046791	233	409	89	137	25820	0.003447	0.005306	57.14889	9.418245	0.005452	60	60	0.387852	4.024898	0.012248	0	0	0.013246	0.165158	0	0	0.009099	0.128915	0	0	-0.004147	0.123237	0	0	1	1	0.000045	1	0.000045	0.444984	0.623922	0.006037	119.444444	11.741339	0	321.85214	75.93414	232	406	1	2	514	0.001946	0.003891	49.311412	14.711098	0.009671	29	60	0.187621	2.653359	0.003868	0	0	0.001934	0.04398	0	0	0.001934	0.04398	0	0	0	0.062257	0	0	181.698006	28.363054	0	315.875	75.655759	224	404	10	73	736	0.013587	0.099185	52.667888	13.024317	0.01221	29	60	2.217338	10.491079	0.051282	0	0	0.002442	0.049386	0	0	0	0	0	0	-0.002442	0.049386	0	0
2352	16	19946210	19948229	2019	2	yes	124.182857	5.566554	0	327.783784	72.926327	235	416	1	0	555	0.001802	0	58.17446	7.281728	0	60	60	0.160072	2.32447	0.003597	0	0	0.001799	0.042409	0	0	0.003597	0.059922	0	0	0.001799	0.042409	0	0	116.917379	7.585061	0	324.538606	71.397611	232	405	2	4	531	0.003766	0.007533	58.50838	7.01547	0.003724	60	60	0.011173	0.136131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.689758	9.846356	0	324.999593	74.59809	233	417	9	12	2457	0.003663	0.004884	58.629136	6.838177	0.004439	60	60	0.059322	1.009898	0.002825	0	0	0	0	0	0	0.000807	0.028404	0	0	0.000807	0.028404	0	0	1	0	0	0	0	0.481188	0.637624	0	120.381766	8.657423	0	325.641405	72.193598	234	409	3	4	541	0.005545	0.007394	57.967153	8.3962	0.009124	57	60	0.094891	1.623111	0.00365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.475783	18.465067	0	322.3138	69.860303	233	406	3	0	529	0.005671	0	58.441729	7.214131	0.003759	60	60	0.133459	1.92883	0.005639	0	0	0.009398	0.216777	0	0	0.015038	0.252594	0	0	0.005639	0.130066	0	0
2353	16	19954910	19957229	2319	2	yes	128.531429	13.259711	0	314.543478	70.268825	227	397	2	3	552	0.003623	0.005435	58.992819	5.960598	0.003591	60	60	0.071813	1.013513	0.005386	0	0	0.001795	0.042371	0	0	0	0	0	0	-0.001795	0.042371	0	0	129.792023	6.877669	0	316.968028	74.266489	228	407	2	2	563	0.003552	0.003552	59.324515	5.100802	0.003527	60	60	0.045855	1.050667	0.001764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.350711	14.589092	0	323.8541	71.793969	239	412	4	5	2817	0.00142	0.001775	58.403397	6.92468	0.002123	60	60	0.104742	1.904535	0.004246	0	0	0.016985	0.217129	0	0	0.006016	0.126067	0	0	-0.01097	0.177155	0	0	1	0	0	0	0	0.435345	0.137069	0.018103	112.877493	7.984938	0	326.309129	70.288135	244	412	0	0	482	0	0	58.670124	6.35547	0	60	60	0.024896	0.380669	0.002075	0	0	0.008299	0.111378	0	0	0.004149	0.091098	0	0	-0.004149	0.064349	0	0	110.532764	11.363774	0	321.174897	75.271743	230	411	1	1	486	0.002058	0.002058	59.385246	4.68112	0.002049	60	60	0.030738	0.635272	0.002049	0	0	0.002049	0.045268	0	0	0	0	0	0	-0.002049	0.045268	0	0
2354	16	19963510	19964729	1219	2	yes	118.64	8.288951	0	312.632768	70.545762	224	406	1	1	531	0.001883	0.001883	52.086304	13.659943	0.001876	29	60	1.643527	7.881198	0.054409	0	1	0.075047	0.354875	0	0	0.0394	0.221803	0	0	-0.035647	0.31361	0	0	118.407407	16.789856	0	318.630189	73.420707	232	404	14	16	530	0.026415	0.030189	49.725	17.049106	0.0375	29	60	1.342857	7.580477	0.041071	0	0	0.053571	0.397652	0	0	0.028571	0.196312	0	0	-0.025	0.32114	0	0	114.581491	14.249105	0	320.16276	71.186975	229	404	16	18	1493	0.010717	0.012056	54.479371	13.054757	0.015717	29	60	0.53831	4.740273	0.017027	0	0	0.022266	0.24719	0	0	0.011788	0.129996	0	0	-0.010478	0.201294	0	0	1	0	0	1	0.00082	0.439344	1	0	105.504274	5.442096	0	322.313978	69.482511	241	404	2	2	465	0.004301	0.004301	54.876333	11.839817	0.006397	29	60	0.089552	1.400731	0.004264	0	0	0.004264	0.065233	0	0	0	0	0	0	-0.004264	0.065233	0	0	99.02849	18.070791	0	323.002283	70.482953	232	403	25	24	438	0.057078	0.054795	38.318275	19.152822	0.088296	12	60	3.958932	11.836261	0.13963	0	12	0.147844	0.487192	0	1	0.119097	0.46942	0	0	-0.028747	0.332089	0	0
2355	16	20545710	20550364	4654	2	yes	106.094286	14.288462	0	319.423313	68.754335	235	406	2	2	489	0.00409	0.00409	39.05071	18.128142	0.058824	15	60	0.131846	2.113848	0.004057	0	0	0.002028	0.045038	0	0	0	0	0	0	-0.002028	0.045038	0	0	123.262108	20.659407	0	316.471664	65.390827	226	399	4	3	547	0.007313	0.005484	35.604693	19.099171	0.104693	0	60	0.032491	0.238346	0	0	0	0.001805	0.042486	0	0	0.001805	0.042486	0	0	0	0	0	0	119.153995	12.823252	0	319.631805	71.643898	229	405	23	36	5584	0.004119	0.006447	52.610314	14.076789	0.017367	29	60	0.281056	3.46733	0.009215	0	0	0.005848	0.096745	0	0	0.038278	0.449454	0	0	0.03243	0.440156	0	0	1	16	0.003437	0	0	0.411815	0.310634	0.078195	118.905983	15.481593	0	328.171756	65.52142	247	411	2	4	524	0.003817	0.007634	53.018868	12.555496	0.015094	37	60	0.092453	1.999277	0.001887	0	0	0.009434	0.114644	0	0	0.001887	0.043437	0	0	-0.007547	0.086628	0	0	153.159544	22.711298	0	321.946903	67.819337	236	410	13	12	678	0.019174	0.017699	12.958748	18.397626	0.611664	0	37	0.02276	0.198412	0	0	0	0.162162	0.40212	0	1	0.130868	0.34169	0	1	-0.031294	0.52476	-1	1
2356	16	22908973	22909251	278	1	asm	250.148571	40.231717	0	346.567079	112.941865	239	534	6	5	1051	0.005709	0.004757	53.37194	12.025032	0.004708	29	60	1.588512	8.233582	0.047081	0	0	0.001883	0.043376	0	0	0.001883	0.043376	0	0	0	0.043417	0	0	144.721429	14.967141	0	335.224924	93.688599	238	458	2	2	658	0.00304	0.00304	40.300604	15.026511	0.030211	29	60	5.501511	14.401604	0.161631	0	27	0.001511	0.038866	0	0	0	0	0	0	-0.001511	0.038866	0	0	144.721429	14.967141	0	335.224924	93.688599	238	458	2	2	658	0.00304	0.00304	40.300604	15.026511	0.030211	29	60	5.501511	14.401604	0.161631	0	27	0.001511	0.038866	0	0	0	0	0	0	-0.001511	0.038866	0	0	1	0	0	2	0.007168	0.369176	0.835125	0	144.721429	14.967141	0	335.224924	93.688599	238	458	2	2	658	0.00304	0.00304	40.300604	15.026511	0.030211	29	60	5.501511	14.401604	0.161631	0	27	0.001511	0.038866	0	0	0	0	0	0	-0.001511	0.038866	0	0	237.97151	13.687295	0	350.702729	112.879078	235	527	4	8	1026	0.003899	0.007797	53.086705	12.493709	0.003854	29	60	2.006744	8.92468	0.058767	0	0	0.00578	0.131622	0	0	0.00289	0.093116	0	0	-0.00289	0.053708	0	0
2357	16	23047775	23049531	1756	2	yes	232.237143	40.178232	0	302.549229	72.205127	215	391	16	148	843	0.01898	0.175563	48.225422	15.058	0.014896	29	60	4.313803	14.284417	0.103277	0	9	0.005958	0.109055	0	0	0.003972	0.062931	0	0	-0.001986	0.126098	0	0	19	40.732577	0.982857	284.283186	66.89577	204	358	2	6	113	0.017699	0.053097	31.479339	7.857161	0	29	37	35.842975	23.899445	0.859504	0	67	0.033058	0.28676	0	0	0.033058	0.179531	0	0	0	0.341565	0	0	15.285714	34.652767	0.994878	284.052174	66.345301	204	358	2	15	115	0.017391	0.130435	32.333333	8.654229	0	29	37	32.856061	24.942111	0.787879	0	66	0.030303	0.27461	0	0	0.128788	0.452395	0	0	0.098485	0.536597	0	0	0	34	0.019351	12	0.00683	0.431986	0.451338	0	6	3.577709	0.991429	271	15.556349	260	282	0	9	2	0	4.5	41.727273	11.593886	0	33	60	0	0	0	0	0	0	0	0	0	1.181818	0.98165	0	2	1.181818	0.98165	0	2	203.552707	24.056646	0	305.551676	75.071873	207	403	13	144	716	0.018156	0.201117	47.310424	15.200226	0.014891	29	60	5.671249	17.107346	0.115693	0	24	0	0	0	0	0.014891	0.168665	0	0	0.014891	0.168665	0	0
2358	16	23809467	23809526	59	0	asm	243.554286	16.786923	0	333.757634	80.405197	237	436	2	3	1048	0.001908	0.002863	56.094967	10.519153	0.001899	29	60	1.54321	7.232773	0.054131	0	0	0.00095	0.030817	0	0	0.001899	0.043561	0	0	0.00095	0.030817	0	0	131.770492	23.282607	0	331.581227	76.245442	235	430	0	1	277	0	0.00361	52.643885	13.724434	0	29	60	5.679856	13.072211	0.197842	0	30	0.05036	0.313907	0	0	0.003597	0.059976	0	0	-0.046763	0.320154	0	0	131.770492	23.282607	0	331.581227	76.245442	235	430	0	1	277	0	0.00361	52.643885	13.724434	0	29	60	5.679856	13.072211	0.197842	0	30	0.05036	0.313907	0	0	0.003597	0.059976	0	0	-0.046763	0.320154	0	0	1	0	0	0	0	0.366667	1	0	131.770492	23.282607	0	331.581227	76.245442	235	430	0	1	277	0	0.00361	52.643885	13.724434	0	29	60	5.679856	13.072211	0.197842	0	30	0.05036	0.313907	0	0	0.003597	0.059976	0	0	-0.046763	0.320154	0	0	241.139601	24.116512	0	327.265025	79.578523	229	426	1	4	1015	0.000985	0.003941	50.640196	14.477113	0.00098	29	60	3.19902	10.434552	0.110784	0	7	0.112745	0.473056	0	0	0.088235	0.431874	0	0	-0.02451	0.346562	0	0
2359	16	23910886	23911192	306	1	asm	252.902857	19.645329	0	340.118821	115.923037	217	478	0	5	1052	0	0.004753	55.555345	10.860994	0	29	60	1.420057	7.990613	0.042573	0	0	0.176916	1.570296	0	0	0.002838	0.068752	0	0	-0.174078	1.570915	0	0	80.474026	23.565751	0	337.563941	89.76137	234	442	1	1	477	0.002096	0.002096	46.981211	15.570385	0.002088	29	60	7.125261	16.246692	0.229645	0	31	1.448852	4.415287	0	2	0.012526	0.193648	0	0	-1.436326	4.415124	-1	0	80.474026	23.565751	0	337.563941	89.76137	234	442	1	1	477	0.002096	0.002096	46.981211	15.570385	0.002088	29	60	7.125261	16.246692	0.229645	0	31	1.448852	4.415287	0	2	0.012526	0.193648	0	0	-1.436326	4.415124	-1	0	0	0	0	1	0.003257	0.394137	0.472313	0.403909	80.474026	23.565751	0	337.563941	89.76137	234	442	1	1	477	0.002096	0.002096	46.981211	15.570385	0.002088	29	60	7.125261	16.246692	0.229645	0	31	1.448852	4.415287	0	2	0.012526	0.193648	0	0	-1.436326	4.415124	-1	0	209.997151	19.532317	0	350.757991	118.907478	239	537	2	5	876	0.002283	0.005708	53.515289	12.744949	0.002265	29	60	1.984145	8.979428	0.065685	0	0	0.363533	2.381977	0	0	0.001133	0.033653	0	0	-0.362401	2.381912	0	0
2360	16	25340109	25343127	3018	2	yes	219.165714	14.225808	0	317.857803	71.226958	233	405	6	93	865	0.006936	0.107514	54.109959	11.936068	0.006224	29	60	1.940871	10.224257	0.041494	0	0	0.003112	0.055728	0	0	0.002075	0.045525	0	0	-0.001037	0.055805	0	0	113.638177	12.844904	0	323.458633	68.384578	244	410	0	11	556	0	0.019784	56.559083	9.621069	0	37	60	3.566138	13.823807	0.074074	0	0	0.001764	0.041996	0	0	0	0	0	0	-0.001764	0.041996	0	0	118.880795	11.68615	0	320.514849	71.482763	231	408	7	30	3704	0.00189	0.008099	58.635659	6.526425	0.001871	60	60	0.608393	5.666519	0.014435	0	0	0.00401	0.084871	0	0	0.00294	0.078365	0	0	-0.001069	0.056634	0	0	1	0	0	0	0	0.40212	0.697582	0	111.518519	6.881368	0	318.55668	74.995901	217	403	0	6	494	0	0.012146	58.646	6.217556	0	60	60	0.064	0.780463	0.004	0	0	0.002	0.044721	0	0	0.006	0.077304	0	0	0.004	0.089443	0	0	221.179487	22.490105	0	313.185315	76.456526	216	411	14	101	858	0.016317	0.117716	53.168551	13.097779	0.014388	29	60	2.077081	10.554835	0.045221	0	0	0.003083	0.05547	0	0	0.003083	0.05547	0	0	0	0.078567	0	0
2361	16	25639376	25640150	774	1	asm	210.5	25.45334	0	318.864508	72.933982	231	416	7	74	834	0.008393	0.088729	54.821858	11.646224	0.00765	29	60	1.468852	8.761854	0.034973	0	0	0.005464	0.07376	0	0	0.001093	0.033059	0	0	-0.004372	0.066009	0	0	121.806268	13.448189	0	323.172174	70.323394	232	418	3	6	575	0.005217	0.010435	56.953767	9.6293	0.003425	60	60	2.549658	11.13511	0.065068	0	0	0.017123	0.233655	0	0	0.027397	0.364745	0	0	0.010274	0.274529	0	0	115.934278	13.450778	0	323.089509	71.718452	233	413	5	11	1039	0.004812	0.010587	57.333649	9.117749	0.003791	60	60	1.422749	8.381864	0.036967	0	0	0.011374	0.184462	0	0	0.018957	0.281668	0	0	0.007583	0.208772	0	0	1	0	0	0	0	0.436129	0.834839	0	108.529915	10.754326	0	322.773737	72.305143	239	408	3	5	495	0.006061	0.010101	57.874751	8.301959	0.003976	60	60	0.023857	0.45013	0.001988	0	0	0.003976	0.089176	0	0	0.007952	0.109036	0	0	0.003976	0.062994	0	0	200.091168	22.841133	0	313.849812	71.890232	225	406	6	68	799	0.007509	0.085106	48.200458	15.084621	0.005727	29	60	2.092784	9.781881	0.054983	0	1	0.733104	2.418111	0	1	0.026346	0.192741	0	0	-0.706758	2.41719	-1	0
2362	16	25721774	25721829	55	0	asm	253	40.154644	0	333.227824	81.425044	230	439	1	2	1071	0.000934	0.001867	53.160149	13.159444	0.000931	29	60	2.039106	7.739368	0.077281	0	0	1.640596	9.355328	0	0	0.000931	0.030514	0	0	-1.639665	9.355441	0	0	5.947368	25.648323	0.947368	339.464	69.630308	253	428	1	0	125	0.008	0	36.793651	15.536958	0	29	70	16.373016	15.147137	0.634921	0	41	15.277778	24.733019	0	55	0	0	0	0	-15.277778	24.733019	-55	0	5.947368	25.648323	0.947368	339.464	69.630308	253	428	1	0	125	0.008	0	36.793651	15.536958	0	29	70	16.373016	15.147137	0.634921	0	41	15.277778	24.733019	0	55	0	0	0	0	-15.277778	24.733019	-55	0	0	14	0.25	5	0.089286	0.464286	0	0	5.947368	25.648323	0.947368	339.464	69.630308	253	428	1	0	125	0.008	0	36.793651	15.536958	0	29	70	16.373016	15.147137	0.634921	0	41	15.277778	24.733019	0	55	0	0	0	0	-15.277778	24.733019	-55	0	228.561254	37.810521	0.002849	328.559217	83.469961	228	437	0	2	971	0	0.00206	47.112025	15.65191	0.001028	29	60	6.599178	15.398803	0.195272	0	28	2.092497	10.242717	0	0	0.122302	0.491121	0	0	-1.970195	10.258196	0	0
2363	16	26963254	26963386	132	1	asm	217.637143	12.823121	0	343.255567	88.649297	243	472	1	1	943	0.00106	0.00106	56.861376	9.443904	0.001058	37	60	1.262434	6.360707	0.044444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.059701	10.811273	0	344.483766	85.920782	242	466	0	0	308	0	0	54.967532	11.450172	0	29	60	3.909091	10.881574	0.136364	0	19	0	0	0	0	0	0	0	0	0	0	0	0	116.059701	10.811273	0	344.483766	85.920782	242	466	0	0	308	0	0	54.967532	11.450172	0	29	60	3.909091	10.881574	0.136364	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.541353	1	0	116.059701	10.811273	0	344.483766	85.920782	242	466	0	0	308	0	0	54.967532	11.450172	0	29	60	3.909091	10.881574	0.136364	0	19	0	0	0	0	0	0	0	0	0	0	0	0	196.831909	29.811363	0	342.116092	91.929185	228	472	3	3	870	0.003448	0.003448	55.453196	11.255631	0.003425	29	60	1.31621	6.853855	0.042237	0	0	0.004566	0.082682	0	0	0.001142	0.033787	0	0	-0.003425	0.058454	0	0
2364	16	31567323	31567386	63	0	asm	245.051429	21.293223	0	321.167286	67.92832	240	409	0	0	1076	0	0	57.337361	8.783311	0	60	60	1.02974	6.371962	0.031599	0	0	0.006506	0.091267	0	0	0.006506	0.080432	0	0	0	0.086266	0	0	179.461538	29.20888	0	316.376963	78.399939	210	409	1	1	382	0.002618	0.002618	50.950521	14.414605	0.002604	29	60	5.880208	13.390547	0.200521	0	28	0.026042	0.215215	0	0	0.036458	0.236872	0	0	0.010417	0.124728	0	0	179.461538	29.20888	0	316.376963	78.399939	210	409	1	1	382	0.002618	0.002618	50.950521	14.414605	0.002604	29	60	5.880208	13.390547	0.200521	0	28	0.026042	0.215215	0	0	0.036458	0.236872	0	0	0.010417	0.124728	0	0	1	0	0	0	0	0.5625	1	0	179.461538	29.20888	0	316.376963	78.399939	210	409	1	1	382	0.002618	0.002618	50.950521	14.414605	0.002604	29	60	5.880208	13.390547	0.200521	0	28	0.026042	0.215215	0	0	0.036458	0.236872	0	0	0.010417	0.124728	0	0	250.880342	33.19023	0	315.507542	76.704409	219	408	1	2	1127	0.000887	0.001775	55.684956	10.750815	0	29	60	1.19292	6.066793	0.043363	0	0	0.00885	0.125956	0	0	0.010619	0.132672	0	0	0.00177	0.059496	0	0
2365	16	33374049	33379405	5356	2	yes	673.382857	52.387762	0	317.749718	74.739732	226	409	66	243	2661	0.024803	0.091319	52.775421	14.848116	0.030976	29	60	1.174074	7.994546	0.026263	0	0	0.006734	0.12429	0	0	0.005724	0.105271	0	0	-0.00101	0.075662	0	0	441.735043	44.496881	0	320.259165	74.380611	222	411	36	44	1964	0.01833	0.022403	53.093444	14.361448	0.016634	29	60	2.58953	11.734721	0.054305	0	0	0.00636	0.118972	0	0	0.011742	0.135876	0	0	0.005382	0.096286	0	0	455.958753	59.967881	0	322.93687	72.477813	234	411	115	165	24600	0.004675	0.006707	53.760611	12.822967	0.008481	29	60	0.508963	4.77066	0.014389	0	0	0.018328	0.199041	0	0	0.013625	0.151944	0	0	-0.004703	0.182701	0	0	2	0	0	4	0.000747	0.475639	0.563935	0.046668	474.017094	53.182594	0	319.07592	67.45979	238	402	8	22	2147	0.003726	0.010247	48.151125	15.777888	0.004593	29	60	1.952228	8.247522	0.067524	0	1	0.13413	0.489238	0	0	0.05604	0.353009	0	0	-0.078089	0.465108	0	0	620.025641	60.055136	0	322.211653	71.371122	238	409	31	187	2523	0.012287	0.074118	49.309376	14.650249	0.01058	29	60	1.295877	8.428901	0.028092	0	0	0.022619	0.193505	0	0	0.013134	0.149851	0	0	-0.009486	0.134752	0	0
2366	16	33485940	33486255	315	1	asm	463.208571	39.095862	0	351.357616	121.864965	235	547	5	22	1963	0.002547	0.011207	52.817588	12.186311	0.003015	37	60	0.750754	4.637724	0.028643	0	0	0.005025	0.12271	0	0	0.003518	0.067175	0	0	-0.001508	0.107524	0	0	198.971609	39.561151	0	343.509784	89.365903	253	440	37	50	971	0.038105	0.051493	33.586957	16.801825	0.093573	15	60	5.090737	13.441393	0.163516	0	20	0.143667	0.522133	0	0	0.065217	0.289357	0	0	-0.07845	0.482904	0	0	198.971609	39.561151	0	343.509784	89.365903	253	440	37	50	971	0.038105	0.051493	33.586957	16.801825	0.093573	15	60	5.090737	13.441393	0.163516	0	20	0.143667	0.522133	0	0	0.065217	0.289357	0	0	-0.07845	0.482904	0	0	1	0	0	1	0.003165	0.572785	0.952532	0	198.971609	39.561151	0	343.509784	89.365903	253	440	37	50	971	0.038105	0.051493	33.586957	16.801825	0.093573	15	60	5.090737	13.441393	0.163516	0	20	0.143667	0.522133	0	0	0.065217	0.289357	0	0	-0.07845	0.482904	0	0	474.655271	57.412624	0	347.949405	122.478764	231	530	9	21	2016	0.004464	0.010417	47.841153	15.897092	0.024438	29	60	1.681329	8.849854	0.043011	0	0	0.067449	0.373114	0	0	0.01564	0.15558	0	0	-0.051808	0.331337	0	0
2367	16	33864780	33867349	2569	2	yes	219.965714	15.960157	0	323.14243	74.836762	239	409	0	2	1004	0	0.001992	57.996024	7.907801	0	60	60	0.38668	3.295192	0.016899	0	0	0.074553	0.711951	0	0	0.020875	0.261191	0	0	-0.053678	0.699041	0	0	255.68661	23.990327	0	327.463351	84.699401	229	427	9	11	1146	0.007853	0.009599	52.772727	15.384647	0.01458	29	60	1.106346	4.567737	0.060892	0	2	0.265866	1.399442	0	0	0.102058	0.697546	0	0	-0.163808	1.500132	0	0	355.066511	253.80582	0	322.019499	85.10324	213	428	263	321	9180	0.028649	0.034967	41.953298	21.638517	0.053667	15	60	1.029189	4.192718	0.056022	0	2	0.284105	1.48052	0	0	0.153421	0.957896	0	0	-0.130684	1.731881	0	0	2	0	0	178	0.069261	0.471206	0.226848	0.719066	767.461538	499.917614	0	309.491396	90.013669	198	416	150	170	3022	0.049636	0.056254	29.519449	20.79122	0.089168	15	60	1.585577	5.231745	0.085278	0	4	0.3845	1.698364	0	0	0.206762	1.214761	0	0	-0.177738	2.109571	0	0	369.418803	40.938541	0	318.094351	89.550196	205	428	4	4	1664	0.002404	0.002404	43.543062	20.301924	0.002392	15	60	2.821172	7.071217	0.141746	0	9	0.546651	2.313073	0	0	0.308014	1.36783	0	0	-0.238636	2.650811	0	0
