"ILL250","Moleculo","PacBio","PlatGen","Combined","1orMore","2orMore","3orMore","4orMore","SET"
0.5876,0.0668,0.9931,0.7433,0.7892,0.9714,0.7064,0.7585,0.4237,3
0.7884,0.3179,0.9644,0.4133,0.7749,0.9072,0.7619,0.7394,0.7233,3
0.6232,0.2407,0.4775,0.4393,0.3981,0.2936,0.3729,0.4579,0.4957,3
0.7467,0.7433,0.2775,0.4154,0.5755,0.4562,0.5919,0.6253,0.6778,3
0.0486,0.5655,0.8083,0.4449,0.3283,0.5195,0.4653,0.4284,0.3348,3
0.6882,0.4657,0.8582,0.6756,0.7173,0.7775,0.7628,0.8196,0.8643,3
0.7702,0.3985,0.7498,0.0434,0.5239,0.588,0.5434,0.4618,0.2962,3
0.912,0.2385,0.4883,0.6305,0.7363,0.634,0.6826,0.6418,0.621,3
0.9692,0.1696,0.84,0.9332,0.8916,0.9133,0.9527,0.9237,0.7467,3
0.5746,0.1145,0.8703,0.902,0.7875,0.8474,0.7979,0.7628,0.5434,3
0.4172,0.1544,0.7311,0.4974,0.3699,0.3951,0.3651,0.4631,0.4293,3
0.1947,0.1904,0.7264,0.3079,0.2142,0.252,0.206,0.2398,0.3053,3
0.1114,0.3842,0.1531,0.265,0.0624,0.0555,0.0711,0.1097,0.1986,3
0.5616,0.0221,0.8786,0.1769,0.441,0.5772,0.3322,0.2637,0.111,3
0.4419,0.5802,0.967,0.1219,0.6678,0.8669,0.5681,0.5234,0.5473,3
0.3786,0.2689,0.0794,0.9371,0.7099,0.6084,0.3356,0.2745,0.2628,3
0.3053,0.5885,0.4493,0.4605,0.3044,0.2966,0.3656,0.4532,0.6101,3
0.7624,0.8712,0.1813,0.8218,0.8161,0.6808,0.7836,0.8617,0.7255,3
0.2424,0.7285,0.6032,0.8031,0.5698,0.6188,0.6986,0.7008,0.7268,3
0.7927,0.7572,0.9059,0.0126,0.7415,0.8474,0.814,0.8023,0.2277,3
0.441,0.1756,0.3504,0.1023,0.1509,0.0876,0.1167,0.1466,0.1899,3
0.5416,0.5768,0.7082,0.5598,0.5555,0.5672,0.6141,0.7116,0.8083,3
0.3855,0.8595,0.8096,0.137,0.6882,0.7073,0.6735,0.552,0.6101,3
0.1748,0.7437,0.3799,0.582,0.3608,0.3803,0.4458,0.4623,0.5143,3
0.5017,0.9887,0.8977,0.6444,0.9241,0.9805,0.9284,0.8703,0.9258,3
0.7992,0.516,0.3083,0.7281,0.6492,0.51,0.6735,0.7116,0.7337,3
0.0512,0.5915,0.0468,0.935,0.6219,0.6401,0.3981,0.1145,0.0763,3
0.1826,0.6539,0.2554,0.2637,0.1865,0.1839,0.1834,0.2437,0.379,3
0.5646,0.2533,0.513,0.7585,0.5065,0.4874,0.5265,0.5945,0.611,3
0.7858,0.3725,0.5716,0.7277,0.6587,0.5772,0.6995,0.7515,0.7754,3
0.9653,0.2944,0.6774,0.9102,0.9072,0.8634,0.9258,0.8803,0.8083,3
0.5373,0.0234,0.7329,0.5976,0.4007,0.4605,0.4397,0.5147,0.2164,3
0.9224,0.6201,0.314,0.5989,0.781,0.6401,0.7355,0.7446,0.748,3
0.6093,0.4792,0.418,0.5954,0.4831,0.3881,0.4974,0.6145,0.6986,3
0.9102,0.5065,0.6106,0.4761,0.7654,0.6713,0.7372,0.7524,0.7879,3
0.2997,0.016,0.621,0.3768,0.1552,0.1834,0.1709,0.2376,0.0971,3
0.1136,0.0022,0.6193,0.4861,0.0967,0.1839,0.1548,0.1258,0,3
0.5477,0.5004,0.7654,0.2003,0.4866,0.5126,0.4844,0.5247,0.6093,3
0.9271,0.2567,0.7819,0.9848,0.967,0.9072,0.9575,0.912,0.8226,3
0.2476,0.4627,0.4007,0.5221,0.2654,0.2433,0.3075,0.3803,0.4991,3
0.8994,0.4714,0.4497,0.7372,0.7099,0.6487,0.7884,0.7754,0.7918,3
0.6735,0.5299,0.2121,0.68,0.4822,0.3881,0.5343,0.6141,0.6227,3
0.8851,0.3413,0.3166,0.5872,0.6691,0.5412,0.5945,0.5724,0.6084,3
0.9731,0.987,0.4033,0.9744,0.9831,0.9805,0.9775,0.9857,0.9315,3
0.9809,0.9545,0.8231,0.9987,0.9974,0.9879,0.9887,0.99,0.9879,3
0.9892,0.7918,0.6331,0.9653,0.9775,0.9276,0.9722,0.9584,0.9514,3
0.4462,0.4744,0.8079,0.7888,0.6492,0.7472,0.7177,0.7524,0.8036,3
0.902,0.5239,0.343,0.8487,0.6821,0.6596,0.8352,0.8018,0.7866,3
0.7411,0.742,0.9228,0.6574,0.8092,0.8964,0.85,0.8881,0.9393,3
0.8109,0.0945,0.2355,0.4735,0.4371,0.3079,0.3365,0.3018,0.3005,3
0.9302,0.7203,0.5334,0.9666,0.9441,0.8378,0.928,0.9302,0.928,3
0.8209,0.6513,0.8777,0.2472,0.7619,0.8153,0.7897,0.801,0.7693,3
0.6778,0.6036,0.5156,0.8131,0.6891,0.6123,0.7355,0.8014,0.8482,3
0.7814,0.6271,0.2797,0.6917,0.6331,0.4978,0.6687,0.7433,0.7363,3
0.2892,0.709,0.7051,0.4488,0.4623,0.5304,0.5421,0.5963,0.7034,3
0.6357,0.9115,0.8391,0.8742,0.8903,0.8751,0.9241,0.925,0.9506,3
0.8968,0.0958,0.6496,0.8252,0.7871,0.6969,0.8248,0.7741,0.5373,3
0.0126,0.8586,0.8296,0.7077,0.6448,0.7775,0.8053,0.7658,0.2372,3
0.3621,0.7866,0.8786,0.2281,0.6327,0.7563,0.6704,0.5963,0.686,3
0.7151,0.582,0.5152,0.6644,0.6188,0.5481,0.673,0.7598,0.8187,3
0.0616,0.9302,0.9189,0.539,0.8378,0.9037,0.8617,0.7268,0.4944,3
0.6388,0.9909,0.1539,0.7762,0.9302,0.9662,0.7797,0.8105,0.6613,3
0.9232,0.8859,0.7272,0.9796,0.9666,0.9072,0.9644,0.9731,0.9722,3
0.4198,0.4237,0.082,0.8122,0.3625,0.3751,0.3859,0.3816,0.366,3
0.686,0.2593,0.8608,0.7827,0.6097,0.8135,0.7567,0.8131,0.7654,3
0.5876,0.1457,0.2663,0.2732,0.2142,0.1435,0.1709,0.2251,0.2589,3
0.9675,0.0876,0.4458,0.9718,0.9558,0.8695,0.9419,0.7016,0.4701,3
0.8859,0.9124,0.477,0.5867,0.8703,0.7892,0.8595,0.8699,0.8842,3
0.9827,0.3534,0.3569,0.9614,0.9657,0.8912,0.9527,0.7793,0.7372,3
0.5239,0.0234,0.3127,0.7173,0.2225,0.2563,0.3335,0.3135,0.1427,3
0.8426,0.7723,0.9397,0.4779,0.8387,0.9072,0.866,0.8985,0.9258,3
0.8734,0.7671,0.2134,0.7025,0.7619,0.5898,0.7736,0.8252,0.7155,3
0.8209,0.5403,0.778,0.8226,0.8005,0.7793,0.85,0.889,0.9172,3
0.4844,0.2008,0.8539,0.8422,0.6986,0.8018,0.7207,0.7142,0.6266,3
0.2931,0.5139,0.0178,0.9154,0.5481,0.5598,0.4154,0.3127,0.1214,3
0.5403,0.7823,0.5039,0.814,0.7103,0.6375,0.7637,0.8044,0.8534,3
0.9857,0.8899,0.2476,0.9918,0.9887,0.9493,0.9809,0.9631,0.8478,3
0.2554,0.3747,0.1457,0.3153,0.1206,0.085,0.1201,0.1821,0.2533,3
0.8127,0.7858,0.6323,0.7585,0.7892,0.6943,0.8395,0.8942,0.9284,3
0.7997,0.2537,0.8942,0.8244,0.8062,0.8695,0.8339,0.8768,0.7966,3
0.4913,0.8049,0.9731,0.5121,0.8092,0.9228,0.8222,0.8127,0.8977,3
0.6735,0.4206,0.8565,0.8226,0.765,0.8361,0.8066,0.8456,0.8686,3
0.9133,0.791,0.7927,0.7832,0.8625,0.8309,0.9016,0.9345,0.9536,3
0.5941,0.8699,0.9007,0.9783,0.964,0.9493,0.9592,0.9501,0.9497,3
0.6049,0.948,0.9289,0.7307,0.9068,0.9493,0.9297,0.9076,0.9458,3
0.7298,0.2871,0.0655,0.8859,0.5043,0.5156,0.6114,0.4324,0.3005,3
0.5928,0.974,0.4436,0.3443,0.8886,0.8864,0.6583,0.6496,0.7546,3
0.3352,0.7069,0.4558,0.2702,0.2706,0.3192,0.3573,0.4189,0.5703,3
0.1934,0.7108,0.9913,0.7441,0.7918,0.9714,0.8213,0.8179,0.752,3
0.9072,0.9944,0.9666,0.9367,0.9761,1,0.9857,0.9818,0.9935,3
0.5208,0.8304,0.565,0.6609,0.7021,0.6223,0.7255,0.7736,0.8543,3
0.0121,0.8408,0.1761,0.68,0.3387,0.4653,0.4636,0.2324,0.111,3
0.1435,0.199,0.353,0.1787,0.0685,0.0451,0.0711,0.0932,0.1834,3
0.0967,0.8083,0.9306,0.5954,0.6964,0.8504,0.7749,0.7411,0.5789,3
0.3938,0.6132,0.7082,0.405,0.4649,0.4818,0.5169,0.5785,0.7229,3
0.5759,0.4909,0.8443,0.2875,0.5789,0.6427,0.5603,0.6162,0.6934,3
0.6748,0.68,0.307,0.8296,0.6882,0.5559,0.7038,0.7853,0.7693,3
0.4193,0.3395,0.2858,0.8157,0.4618,0.4089,0.4232,0.4488,0.5143,3
0.6934,0.0572,0.7866,0.9536,0.8625,0.8435,0.8387,0.7914,0.4293,3
0.791,0.7563,0.742,0.8036,0.801,0.7671,0.8586,0.9033,0.9415,3
0.869,0.6379,0.9501,0.7658,0.8556,0.9324,0.8907,0.9237,0.9475,3
0.0278,0.5581,0.3153,0.5798,0.1414,0.2337,0.2715,0.2585,0.1639,3
0.997,0.9193,0.6526,0.9883,0.9948,0.9775,0.9879,0.9844,0.9688,3
0.1687,0.4011,0.7086,0.6787,0.3825,0.4818,0.4848,0.4931,0.5078,3
0.2702,0.6357,0.317,0.7042,0.3894,0.369,0.4653,0.4948,0.5611,3
0.9874,0.752,0.6206,0.9337,0.9514,0.9185,0.9571,0.9475,0.9419,3
0.7992,0.1331,0.2507,0.8634,0.5668,0.5156,0.6761,0.4579,0.4367,3
0.1331,0.4519,0.2819,0.4922,0.1535,0.1626,0.2025,0.2524,0.343,3
0.2372,0.644,0.1531,0.4618,0.2246,0.216,0.2533,0.3118,0.379,3
0.4761,0.6028,0.258,0.3851,0.35,0.2476,0.3348,0.4332,0.5564,3
0.4844,0.6088,0.7949,0.474,0.575,0.6093,0.6123,0.6882,0.7979,3
0.3742,0.4952,0.4861,0.7042,0.382,0.4228,0.4874,0.5637,0.6817,3
0.1765,0.6826,0.0377,0.9085,0.5039,0.5863,0.5104,0.284,0.1986,3
0.4545,0.6496,0.8417,0.7914,0.7151,0.7849,0.7884,0.8218,0.8873,3
0.3946,0.8951,0.5729,0.6366,0.7676,0.6808,0.7064,0.7337,0.8248,3
0.9232,0.3634,0.0217,0.977,0.9402,0.8309,0.8968,0.572,0.2051,3
0.9076,0.5351,0.2754,0.935,0.8721,0.7394,0.8807,0.8144,0.7615,3
0.7836,0.974,0.8057,0.4883,0.9072,0.9428,0.9193,0.8916,0.9254,3
0.9133,0.951,0.7463,0.8343,0.9384,0.8964,0.9428,0.9562,0.9662,3
0.7069,0.0546,0.206,0.8942,0.5481,0.4978,0.5663,0.3283,0.2533,3
0.16,0.2962,0.9133,0.6357,0.5139,0.7585,0.5282,0.4727,0.4454,3
0.307,0.4978,0.7953,0.3517,0.4219,0.4905,0.448,0.4801,0.6236,3
0.8877,0.2819,0.4683,0.4324,0.6648,0.5694,0.5317,0.5455,0.5729,3
0.4575,0.7311,0.2177,0.2489,0.35,0.2741,0.3122,0.3833,0.4844,3
0.3274,0.5369,0.6357,0.3686,0.3604,0.3422,0.3994,0.4644,0.6366,3
0.3881,0.2944,0.0494,0.3226,0.124,0.0763,0.1236,0.1396,0.1427,3
0.1826,0.1787,0.1032,0.8894,0.402,0.428,0.16,0.1344,0.1834,3
0.5152,0.9176,0.9679,0.7632,0.8899,0.9662,0.9237,0.9059,0.9397,3
0.2108,0.928,0.8248,0.4263,0.8231,0.8135,0.7793,0.644,0.7103,3
0.8578,0.8565,0.2433,0.8435,0.8456,0.706,0.8504,0.8968,0.7997,3
0.1717,0.6943,0.7485,0.4488,0.4263,0.5399,0.5265,0.5399,0.6101,3
0.8682,0.0455,0.4536,0.8855,0.7715,0.6284,0.8014,0.6245,0.3404,3
0.8283,0.8213,0.9172,0.5481,0.8456,0.9016,0.8829,0.9042,0.9389,3
0.6956,0.8291,0.9553,0.7541,0.8526,0.9324,0.8907,0.9094,0.9536,3
0.7754,0.1019,0.258,0.7762,0.5278,0.405,0.565,0.4141,0.3868,3
0.8426,0.2472,0.7498,0.931,0.8612,0.8183,0.8751,0.8703,0.7797,3
0.6565,0.4718,0.833,0.523,0.5911,0.6969,0.6752,0.7498,0.8101,3
0.8066,0.9284,0.0755,0.5317,0.8417,0.729,0.7082,0.7316,0.474,3
0.9436,0.8621,0.2134,0.8812,0.9003,0.7979,0.9063,0.9228,0.7888,3
0.549,0.2645,0.8742,0.7905,0.7025,0.8153,0.7147,0.7611,0.7268,3
0.3135,0.1951,0.7355,0.1778,0.1674,0.2645,0.2042,0.2376,0.2962,3
0.5828,0.8734,0.9766,0.6171,0.8617,0.9428,0.8881,0.8803,0.9358,3
0.82,0.4792,0.9063,0.8348,0.8036,0.9016,0.8725,0.9055,0.9202,3
0.0286,0.4454,0.7216,0.2788,0.1539,0.2862,0.2598,0.2255,0.1535,3
0.5837,0.6431,0.7394,0.402,0.5763,0.6015,0.6184,0.6964,0.794,3
0.8148,0.2164,0.4913,0.4709,0.5481,0.467,0.4883,0.5351,0.5247,3
0.0403,0.2229,0.9059,0.5186,0.35,0.6401,0.3764,0.2489,0.1756,3
0.9076,0.5143,0.2931,0.1761,0.6665,0.5637,0.4614,0.4159,0.4827,3
0.5815,0.2537,0.2962,0.7866,0.4822,0.3886,0.4788,0.4718,0.5234,3
0.0503,0.2745,0.83,0.9601,0.8382,0.8816,0.7628,0.4458,0.2441,3
0.1613,0.2337,0.6717,0.1817,0.1565,0.1843,0.1487,0.167,0.2589,3
0.219,0.9063,0.7272,0.9098,0.8695,0.8591,0.8994,0.8556,0.784,3
0.4527,0.301,0.1938,0.2702,0.1882,0.0997,0.1635,0.2281,0.343,3
0.9636,0.6258,0.6483,0.9007,0.8951,0.8408,0.9254,0.9224,0.9315,3
0.3573,0.477,0.5941,0.4874,0.3742,0.35,0.4029,0.5069,0.6613,3
0.6522,0.526,0.7064,0.7181,0.6513,0.631,0.7138,0.7953,0.8565,3
0.6149,0.7242,0.3287,0.7082,0.598,0.5017,0.6422,0.7381,0.7628,3
0.8088,0.082,0.8226,0.1678,0.5642,0.6513,0.5438,0.3391,0.2589,3
0.3734,0.4571,0.9757,0.6032,0.719,0.9133,0.6726,0.6891,0.7645,3
0.1804,0.3912,0.8556,0.1453,0.3413,0.4605,0.2732,0.2428,0.353,3
0.7056,0.5382,0.9753,0.523,0.794,0.9276,0.7884,0.8144,0.8825,3
0.1396,0.4844,0.6813,0.0377,0.1622,0.2411,0.2025,0.1405,0.1899,3
0.7966,0.0785,0.6631,0.6951,0.6071,0.5672,0.6578,0.6826,0.454,3
0.15,0.0494,0.5308,0.5984,0.1487,0.2042,0.1917,0.1869,0.1639,3
0.8929,0.4922,0.7524,0.7493,0.8083,0.7819,0.8513,0.876,0.8977,3
0.8148,0.6522,0.6219,0.709,0.7411,0.6631,0.7923,0.8491,0.9007,3
0.8816,0.049,0.4649,0.935,0.8478,0.7073,0.8504,0.6583,0.3595,3
0.157,0.1284,0.9571,0.3413,0.4653,0.7728,0.252,0.2337,0.2628,3
0.2793,0.7042,0.588,0.9809,0.9328,0.8695,0.8222,0.755,0.7528,3
0.631,0.2073,0.722,0.8426,0.68,0.6969,0.7051,0.7428,0.6622,3
0.7281,0.967,0.2593,0.7762,0.8959,0.8751,0.8153,0.8604,0.7971,3
0.3864,0.3599,0.8231,0.5642,0.5017,0.588,0.5199,0.6002,0.6713,3
0.6613,0.5885,0.6522,0.7979,0.6951,0.667,0.7593,0.8226,0.8825,3
0.8248,0.7398,0.9783,0.8612,0.8842,0.9662,0.9094,0.9432,0.9688,3
0.9818,0.1119,0.5382,0.5984,0.8916,0.8634,0.6904,0.6075,0.4753,3
0.8972,0.9389,0.4709,0.9258,0.9237,0.8504,0.9284,0.9536,0.9341,3
0.9128,0.8825,0.451,0.8239,0.8673,0.7849,0.8968,0.928,0.9141,3
0.8712,0.585,0.5173,0.8378,0.8053,0.6726,0.8387,0.8634,0.8816,3
0.356,0.1466,0.5846,0.6154,0.3144,0.2936,0.3404,0.4167,0.4029,3
0.7194,0.199,0.9024,0.9154,0.8487,0.8912,0.869,0.8669,0.7437,3
0.9584,0.026,0.3122,0.8985,0.8647,0.7632,0.866,0.4939,0.2225,3
0.7277,0.3838,0.533,0.9731,0.918,0.8361,0.827,0.7849,0.7892,3
0.732,0.4709,0.7971,0.2537,0.6062,0.6427,0.6249,0.6401,0.6739,3
0.977,0.8174,0.4193,0.99,0.9835,0.9428,0.9731,0.9532,0.9167,3
0.7528,0.5447,0.5481,0.6305,0.6314,0.5533,0.6743,0.7567,0.8187,3
0.0889,0.5503,0.2333,0.5052,0.1531,0.1834,0.2229,0.2337,0.2676,3
0.3712,0.3716,0.4809,0.2567,0.252,0.1804,0.2428,0.3218,0.4454,3
0.964,0.902,0.8413,0.9332,0.9597,0.9276,0.9653,0.9775,0.9835,3
0.4211,0.6973,0.5143,0.6405,0.5065,0.4978,0.5724,0.6583,0.7788,3
0.8781,0.585,0.5052,0.8395,0.8092,0.6739,0.843,0.8634,0.8764,3
0.7372,0.9228,0.9779,0.8092,0.9133,0.9744,0.9449,0.9397,0.9727,3
0.1665,0.0143,0.1878,0.4627,0.0451,0.0451,0.052,0.072,0,3
0.5278,0.2385,0.232,0.6136,0.33,0.2173,0.3356,0.363,0.4098,3
0.0382,0.1561,0.5616,0.1474,0.0243,0.0863,0.0512,0.0551,0.0763,3
0.8881,0.3686,0.9185,0.8179,0.8495,0.9185,0.8907,0.9141,0.8894,3
0.7056,0.6518,0.5278,0.6813,0.6483,0.5546,0.699,0.7875,0.8517,3
0.7264,0.5043,0.9384,0.6665,0.7871,0.8669,0.8109,0.8491,0.9007,3
0.6904,0.3656,0.2147,0.4571,0.4003,0.2663,0.3673,0.4193,0.4714,3
0.333,0.2264,0.3439,0.6366,0.2602,0.2212,0.2684,0.3322,0.4237,3
0.735,0.4224,0.4193,0.5919,0.4874,0.435,0.5516,0.6279,0.6947,3
0.5798,0.7316,0.7997,0.5785,0.6821,0.7047,0.7368,0.8062,0.8925,3
0.7277,0.7008,0.2129,0.7624,0.644,0.5195,0.6826,0.7671,0.6977,3
0.4354,0.4254,0.4263,0.7797,0.4796,0.4653,0.5017,0.5611,0.6665,3
0.1787,0.4484,0.6886,0.1136,0.2116,0.2459,0.2324,0.2168,0.3291,3
0.987,0.0798,0.3474,0.9744,0.9714,0.9072,0.9644,0.6132,0.4029,3
0.9748,0.9957,0.984,0.9545,0.9853,1,0.9931,0.9913,0.9974,3
0.967,0.9662,0.6119,0.9406,0.9701,0.9493,0.9718,0.9792,0.9618,3
0.8404,0.6869,0.6552,0.6938,0.7684,0.699,0.8083,0.8686,0.9124,3
0.9384,0.7619,0.4033,0.3036,0.8127,0.7259,0.7706,0.6834,0.709,3
0.9471,0.9146,0.5737,0.9141,0.9068,0.8751,0.9371,0.964,0.9484,3
0.9545,0.7012,0.7225,0.984,0.9714,0.9072,0.9644,0.9532,0.9523,3
0.1908,0.6023,0.5729,0.7303,0.4328,0.5043,0.5447,0.5676,0.6253,3
0.4709,0.9991,0.9996,0.5091,0.9783,1,0.9991,0.8456,0.9072,3
0.5165,0.8027,0.6119,0.8261,0.7524,0.6969,0.8075,0.8296,0.8894,3
0.2845,0.5976,0.7953,0.4085,0.4618,0.5412,0.5234,0.5421,0.6722,3
0.7259,0.9866,0.9245,0.6687,0.938,0.9861,0.961,0.9224,0.9536,3
0.3569,0.5043,0.7667,0.1626,0.3773,0.4193,0.3812,0.4007,0.513,3
0.6106,0.9003,0.9892,0.833,0.9046,0.9805,0.9371,0.931,0.9575,3
0.5668,0.7997,0.516,0.8122,0.735,0.6631,0.7797,0.82,0.8721,3
0.8959,0.9228,0.8907,0.8907,0.9193,0.9276,0.9575,0.9666,0.9835,3
0.7944,0.3239,0.8517,0.402,0.6869,0.7671,0.6843,0.6995,0.6947,3
0.124,0.948,0.2888,0.8708,0.8569,0.8361,0.8049,0.5278,0.4779,3
0.3552,0.6318,0.6557,0.2637,0.3894,0.3881,0.4237,0.4753,0.6275,3
0.6748,0.0616,0.3773,0.3994,0.3183,0.2307,0.2706,0.3122,0.2372,3
0.5729,0.3938,0.1284,0.784,0.4618,0.369,0.4666,0.4571,0.4714,3
0.8951,0.8786,0.6891,0.9085,0.9081,0.8435,0.925,0.9493,0.9588,3
0.7853,0.7329,0.291,0.9497,0.8695,0.7615,0.85,0.869,0.8018,3
0.4319,0.6409,0.5212,0.598,0.4796,0.4406,0.5291,0.6284,0.7645,3
0.83,0.6574,0.7732,0.3179,0.7264,0.7199,0.7619,0.7914,0.7997,3
0.8942,0.559,0.6357,0.8951,0.7918,0.7585,0.8855,0.8972,0.9124,3
0.9488,0.8647,0.6657,0.8916,0.9198,0.8474,0.9293,0.9553,0.9558,3
0.964,0.938,0.2129,0.7927,0.9324,0.879,0.9219,0.9189,0.7797,3
0.5286,0.4454,0.758,0.7363,0.6158,0.6401,0.6817,0.7463,0.7992,3
0.6054,0.4493,0.4874,0.0403,0.33,0.2741,0.3153,0.3135,0.2845,3
0.9228,0.1093,0.8656,0.7108,0.8291,0.8634,0.8482,0.8369,0.5893,3
0.5104,0.66,0.5785,0.5399,0.5204,0.5074,0.5551,0.6739,0.7901,3
0.118,0.3244,0.9159,0.2728,0.4003,0.6401,0.2971,0.2637,0.3101,3
0.7311,0.5247,0.9003,0.801,0.7988,0.8695,0.8417,0.8825,0.918,3
0.7732,0.1232,0.6609,0.807,0.6696,0.6323,0.7177,0.7411,0.5538,3
0.4419,0.7537,0.5043,0.6609,0.5516,0.5399,0.6262,0.6964,0.7949,3
0.879,0.928,0.6331,0.9467,0.9432,0.8816,0.9371,0.9562,0.9575,3
0.6943,0.0273,0.5312,0.6899,0.4579,0.4068,0.5156,0.5204,0.2628,3
0.6539,0.8257,0.6023,0.4922,0.7103,0.6323,0.7233,0.7702,0.8543,3
0.6765,0.5711,0.6969,0.7931,0.7073,0.6943,0.7684,0.8296,0.8912,3
0.6509,0.7784,0.1947,0.7324,0.6271,0.4944,0.66,0.7533,0.6761,3
0.4354,0.2459,0.8556,0.7294,0.5941,0.7116,0.6193,0.6626,0.644,3
0.1197,0.9276,0.4423,0.7546,0.7931,0.7394,0.7311,0.5963,0.5451,3
0.8166,0.3617,0.4961,0.6323,0.6331,0.5356,0.6444,0.6891,0.7103,3
0.5486,0.6895,0.9081,0.6201,0.7424,0.8153,0.7736,0.8222,0.9016,3
0.5152,0.0022,0.3612,0.183,0.1219,0.0902,0.1114,0.134,0,3
0.4601,0.8101,0.5785,0.6062,0.6418,0.572,0.6691,0.7294,0.8322,3
0.1769,0.6752,0.8933,0.2975,0.5178,0.7164,0.549,0.474,0.552,3
0.6683,0.2645,0.8656,0.6366,0.6691,0.7433,0.6743,0.7559,0.7272,3
0.7879,0.843,0.3586,0.405,0.735,0.5837,0.7008,0.7051,0.7572,3
0.428,0.9306,0.7459,0.7888,0.8617,0.8309,0.8807,0.8586,0.9024,3
0.8066,0.2533,0.5872,0.6943,0.6466,0.5598,0.6813,0.7064,0.6917,3
0.4037,0.1093,0.2441,0.3365,0.1448,0.0794,0.1271,0.1839,0.2225,3
0.3213,0.3725,0.4128,0.4384,0.2507,0.1904,0.2637,0.3656,0.4753,3
0.4389,0.601,0.7693,0.7537,0.6327,0.6726,0.7164,0.7667,0.8426,3
0.4896,0.0395,0.0334,0.7329,0.1999,0.1821,0.2407,0.0672,0.0763,3
0.6405,0.0733,0.0971,0.5312,0.2489,0.1696,0.2489,0.1505,0.1318,3
0.5438,0.9844,0.4792,0.778,0.9176,0.9324,0.8495,0.83,0.8686,3
0.6136,0.5859,0.1696,0.8096,0.5737,0.4744,0.6032,0.6362,0.6058,3
0.9892,0.5256,0.6167,0.9918,0.9887,0.9493,0.9844,0.918,0.9133,3
0.8053,0.2034,0.7784,0.758,0.7212,0.7233,0.7628,0.8135,0.7064,3
0.3179,0.026,0.9007,0.5295,0.4384,0.6123,0.369,0.4033,0.1756,3
0.1657,0.5997,0.6496,0.134,0.2467,0.2901,0.2914,0.2559,0.4016,3
0.1015,0.6678,0.8734,0.6327,0.5347,0.7615,0.673,0.6661,0.5438,3
0.3122,0.1019,0.7723,0.902,0.6735,0.7632,0.6392,0.4987,0.4172,3
0.6492,0.1435,0.6613,0.6444,0.5017,0.4944,0.546,0.618,0.4944,3
0.817,0.209,0.5971,0.1726,0.51,0.4753,0.4245,0.3846,0.3621,3
0.68,0.748,0.7936,0.5455,0.7151,0.7199,0.7732,0.8257,0.9029,3
0.6232,0.2294,0.5399,0.7723,0.5451,0.5239,0.5707,0.6279,0.6167,3
0.7073,0.1778,0.866,0.8825,0.7988,0.8504,0.8192,0.8387,0.6964,3
0.9284,0.7012,0.3838,0.1826,0.7693,0.6808,0.6826,0.5611,0.5893,3
0.0126,0.4293,0.3521,0.3226,0.0481,0.1028,0.131,0.1357,0.0971,3
0.3968,0.6184,0.6609,0.7155,0.4692,0.5637,0.6435,0.709,0.7975,3
0.8244,0.9896,0.7732,0.8886,0.9553,0.9744,0.9549,0.954,0.9722,3
0.7632,0.8612,0.0356,0.8859,0.8274,0.6943,0.801,0.8608,0.392,3
0.3213,0.9662,0.0377,0.0139,0.7875,0.7472,0.1435,0.0529,0.0538,3
0.2428,0.3938,0.1583,0.6487,0.2116,0.2095,0.2363,0.2702,0.353,4
0.1054,0.7858,0.8408,0.5091,0.5412,0.7164,0.6687,0.6318,0.5538,4
0.9974,0.938,0.9983,0.9931,0.9974,0.9926,0.9974,0.9983,0.9978,4
0.8569,0.6583,0.1938,0.9185,0.84,0.6843,0.8339,0.8387,0.709,4
0.1214,0.1245,0.683,0.2602,0.1331,0.1778,0.1232,0.1357,0.2108,4
0.7949,0.9879,0.9566,0.7749,0.9584,0.9926,0.974,0.9458,0.9766,4
0.9649,0.5802,0.6635,0.5893,0.8699,0.8235,0.8495,0.8452,0.8716,4
0.6735,0.6232,0.6518,0.0681,0.4883,0.5017,0.5299,0.5412,0.4332,4
0.5026,0.1093,0.7619,0.255,0.3543,0.35,0.3075,0.3469,0.3231,4
0.9801,0.9922,0.8617,0.9905,0.9913,0.9926,0.9926,0.9935,0.9905,4
0.095,0.7615,0.3478,0.6769,0.3556,0.4254,0.4926,0.4297,0.4016,4
0.5403,0.0763,0.9696,0.8751,0.8062,0.938,0.8192,0.7632,0.454,4
0.4072,0.3426,0.6769,0.0729,0.2784,0.2671,0.2602,0.2602,0.3187,4
0.7454,0.9454,0.9974,0.2554,0.9241,0.9879,0.9419,0.8972,0.8495,4
0.9206,0.3036,0.8274,0.9029,0.7875,0.8751,0.9154,0.9141,0.85,4
0.4714,0.6947,0.8213,0.4571,0.6101,0.6808,0.6518,0.7186,0.8248,4
0.0473,0.5455,0.8096,0.1305,0.2277,0.4206,0.3023,0.1726,0.2277,4
0.8461,0.9319,0.7546,0.984,0.9731,0.9276,0.9696,0.9696,0.9722,4
0.1804,0.1526,0.0772,0.8491,0.2706,0.3174,0.1253,0.1136,0.1214,4
0.882,0.4905,0.5204,0.6357,0.6683,0.631,0.7454,0.7684,0.7975,4
0.7745,0.2108,0.0863,0.7372,0.4159,0.35,0.5247,0.34,0.3187,4
0.3278,0.8066,0.1795,0.7554,0.5343,0.4861,0.5707,0.5434,0.5438,4
