Index	Chr	Start	End	SV_size	SV_Cat	Info	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1733	10	46761295	46791424	30129	3	yes	0	0	0	14.970103	90.035586	-52.36401	76.91328	12.046758	114.66221	-94.15978	158.2275	-2.923345	164.653729	-162.24333	174.11805	0	0	0	17.452882	99.208771	-52.36401	94.197875	29.790112	141.185454	-98.81725	266.30033	12.33723	196.442389	-192.941295	296.004985	1.060065	0.383836	1	-0.673535	58.766933	-47.48977	34.948235	26.68841	123.310461	-44.5608	115.64628	27.361945	141.441841	-57.693815	140.45716	0	19	0.000631	11	0.000365	0.447262	0.420345	0.011882	0.965812	0.181971	1	-0.092003	82.775195	-69.523285	82.057515	28.67884	152.431229	-85.7076	130.23972	28.770843	199.466355	-140.63126	155.65704	2.11396	0.970186	1	1.419275	83.775303	-69.523285	83.44298	25.254833	152.276791	-86.03981	130.23972	23.835558	200.539907	-151.646535	155.65704
1734	10	47088375	47088703	328	1	asm	31.231429	3.511036	0	178.469563	162.830484	-16.993475	337.02046	5.485157	104.849297	-97.11063	120.98577	-172.984406	207.057132	-430.1655	83.4369	1.075758	2.555824	0.957576	116.689451	150.167693	-4.26955	304.24787	-0.149299	81.793241	-70.72384	64.56324	-116.838749	175.671228	-354.55328	7.074685	1.075758	2.555824	0.957576	116.689451	150.167693	-4.26955	304.24787	-0.149299	81.793241	-70.72384	64.56324	-116.838749	175.671228	-354.55328	7.074685	0	2	0.006079	22	0.066869	0.537994	0.942249	0	1.075758	2.555824	0.957576	116.689451	150.167693	-4.26955	304.24787	-0.149299	81.793241	-70.72384	64.56324	-116.838749	175.671228	-354.55328	7.074685	24.612536	2.863217	0.005698	183.859689	161.050631	-4.26955	367.20661	2.218664	112.246515	-119.74806	121.03117	-181.641025	220.166953	-575.882335	46.28231
1735	10	47703995	47708624	4629	2	yes	13.502857	0.671775	0	21.139939	113.552666	-102.47871	156.28968	31.466278	126.696897	-88.22468	278.47211	10.326339	200.309383	-251.47314	346.13048	12.877493	0.696383	0	13.790223	114.546593	-102.47871	156.28968	20.923176	125.514327	-108.83892	176.06544	7.132953	205.48311	-251.47314	302.19143	13.949039	1.938469	0	17.306947	118.472506	-70.03053	120.02588	15.960441	117.237729	-80.57226	126.00608	-1.346506	182.852248	-172.20418	157.478425	1	3	0.000648	16	0.003456	0.463931	0.532613	0.016847	16.962963	1.596889	0	42.137197	177.071958	-105.293775	294.39055	21.241089	162.619498	-125.85038	209.68712	-20.896108	261.037889	-348.108465	261.57936	16.096866	1.233701	0	39.772336	177.438812	-97.59164	286.178185	13.898275	161.41563	-130.93961	201.35214	-25.874061	259.179124	-325.361935	240.53238
1736	10	48884895	48901824	16929	3	yes	32.928571	1.435544	0	15.247627	100.188331	-79.73001	177.588535	51.962048	147.896134	-86.49661	270.15353	36.71442	189.775677	-179.93691	240.469975	34.447293	2.197905	0	9.511558	104.304381	-90.466325	177.588535	63.524458	159.963938	-92.71857	280.05333	54.0129	203.287605	-181.30811	322.164795	12.260764	10.139522	0.338787	1.571643	70.056876	-52.93784	50.51554	28.163225	128.966956	-47.96861	132.80356	26.591582	155.590012	-74.49494	162.39668	1	1	0.000059	14	0.000827	0.432664	0.476137	0.013644	5.837607	0.406179	0.148148	-23.197253	105.0381	-134.009515	77.61055	32.520989	174.659049	-88.04698	198.18883	55.718242	226.204349	-124.58659	314.454935	5.82906	0.420012	0.153846	-15.93664	123.07696	-125.77901	96.175975	34.41717	176.299437	-88.04698	198.18883	50.35381	247.253483	-126.18407	297.36275
1737	10	49232955	49364379	131424	3	yes	12.542857	1.226331	0	33.839781	194.510707	-78.896695	258.18438	28.344009	191.099738	-109.54299	181.82159	-5.495771	292.852753	-249.12558	206.92155	12.048433	0.875339	0	34.463103	193.460396	-85.15441	258.18438	22.809655	190.277572	-110.47244	189.94015	-11.653448	290.162269	-249.12558	190.739405	7.245616	4.795695	0.434764	1.57796	88.0932	-62.057075	49.110495	15.767344	112.688374	-68.67447	112.01678	14.189385	157.801337	-93.59641	143.34157	0	118	0.000898	36	0.000274	0.390413	0.50428	0.00767	4.746439	0.485307	1	19.971924	145.958889	-108.33459	196.895805	-17.511615	145.452427	-198.49319	142.81605	-37.483538	238.630452	-319.050895	285.94258	4.131054	0.565613	1	13.657769	136.395919	-185.36722	185.742505	7.420292	171.555904	-192.31326	223.91924	-6.237477	267.997158	-294.781935	333.229725
1738	10	49917156	49917479	323	1	asm	24.834286	1.828138	0	196.645755	157.888959	-6.887955	342.629685	-3.83289	113.216572	-79.89698	76.01515	-200.478644	232.772054	-407.16396	51.68222	1.323077	2.585022	0.947692	133.196269	150.504284	-6.141135	337.67249	-7.561406	55.375469	-57.48151	29.72503	-140.757675	169.096291	-385.13863	9.046745	1.323077	2.585022	0.947692	133.196269	150.504284	-6.141135	337.67249	-7.561406	55.375469	-57.48151	29.72503	-140.757675	169.096291	-385.13863	9.046745	0	16	0.049383	5	0.015432	0.570988	0.953704	0	1.323077	2.585022	0.947692	133.196269	150.504284	-6.141135	337.67249	-7.561406	55.375469	-57.48151	29.72503	-140.757675	169.096291	-385.13863	9.046745	20.099715	2.704235	0.011396	143.421031	169.614621	-10.168455	337.67249	-13.085634	64.403019	-79.89698	29.72503	-156.506664	185.012246	-385.75975	8.111375
1739	10	51907960	51912019	4059	2	yes	0.974286	0.158508	1	64.97161	284.637977	-57.60082	121.38646	12.857533	111.541993	-88.99278	145.80975	-52.114076	341.647838	-187.35002	137.885395	0.994624	0.073324	1	131.703604	404.505245	-58.12908	294.10032	29.603107	198.450547	-98.98447	167.75881	-102.100498	494.673947	-274.21109	177.56171	0.972142	0.164644	1	43.205272	240.005067	-37.95432	47.43004	19.303711	149.741867	-46.27573	73.45571	-23.901561	305.582662	-97.872815	91.837195	0	1	0.000246	1	0.000246	0.50936	0.174138	0	0.968661	0.174481	1	254.852113	548.486433	-38.590865	1340.067025	78.861521	342.566999	-98.98447	209.19964	-175.990592	729.115912	-1523.610615	242.96438	0.9375	0.245935	1	247.459692	541.395907	-38.590865	1340.067025	77.336283	337.032646	-98.98447	209.19964	-170.12341	718.168042	-1523.610615	242.96438
1740	10	53203676	53214222	10546	3	yes	15.882857	1.168102	0	-62.927497	83.849019	-236.182175	0.18217	19.079502	152.260297	-173.29295	189.2653	82.006999	159.185342	-51.030015	290.083115	12.863248	0.791808	0	-70.301069	95.377481	-254.29356	10.848355	-7.529232	152.488112	-221.74584	75.85939	62.771837	159.504187	-100.23781	290.083115	10.854001	2.94163	0.003223	-9.447261	60.17265	-58.745495	18.441765	1.333558	93.396812	-72.41612	40.63933	10.780819	117.004092	-54.782855	65.356845	1	0	0	2	0.00019	0.338106	0.287285	0.00493	6.732194	0.542023	0.034188	-4.39169	20.955219	-44.348635	14.219555	-3.014046	28.524878	-41.24939	14.93613	1.377644	28.726418	-28.837965	35.29874	11.555556	1.493478	0	-0.305313	30.045554	-26.780335	19.252295	2.857617	41.245716	-13.10422	15.50372	3.16293	51.784457	-22.86199	45.519265
1741	10	53578470	53578799	329	1	asm	25.028571	2.489931	0	169.365979	254.799435	-76.355715	321.713305	-33.890541	115.160881	-163.22289	127.90349	-203.25652	322.966317	-414.30458	145.289755	9.120846	2.070841	0.015106	94.630937	199.613531	-21.04712	307.47384	-9.358991	76.243568	-75.06224	101.52881	-103.989928	253.518761	-379.84971	107.48925	9.120846	2.070841	0.015106	94.630937	199.613531	-21.04712	307.47384	-9.358991	76.243568	-75.06224	101.52881	-103.989928	253.518761	-379.84971	107.48925	1	0	0	0	0	0.539394	0.939394	0	9.120846	2.070841	0.015106	94.630937	199.613531	-21.04712	307.47384	-9.358991	76.243568	-75.06224	101.52881	-103.989928	253.518761	-379.84971	107.48925	24.564103	2.581421	0	128.805705	222.171957	-31.95045	316.46289	-6.129051	93.631658	-82.96823	127.90349	-134.934756	290.665906	-382.53608	127.40558
1742	10	53827667	53827985	318	1	asm	23.322857	1.751395	0	64.084632	214.259244	-183.863625	325.48855	23.87865	274.870328	-165.64129	73.9408	-40.205982	308.642349	-399.35601	279.680445	7.71875	2.628925	0.059375	30.892844	134.479821	-89.17808	293.42827	8.188183	175.47377	-77.16722	27.82637	-22.704661	193.298438	-308.054425	52.743855	7.71875	2.628925	0.059375	30.892844	134.479821	-89.17808	293.42827	8.188183	175.47377	-77.16722	27.82637	-22.704661	193.298438	-308.054425	52.743855	0	2	0.00627	0	0	0.564263	0.949843	0	7.71875	2.628925	0.059375	30.892844	134.479821	-89.17808	293.42827	8.188183	175.47377	-77.16722	27.82637	-22.704661	193.298438	-308.054425	52.743855	19.806268	1.948498	0	85.418138	223.50946	-126.74085	325.48855	7.429414	263.521597	-165.64129	73.9408	-77.988724	361.904198	-399.35601	115.73395
1743	10	53828729	53828780	51	0	yes	20.528571	1.085479	0	132.9283	263.857818	-151.257055	326.829885	17.342914	327.707255	-206.32825	88.799	-115.585385	445.099005	-403.14385	199.2536	11.264151	2.193969	0	136.875864	274.823201	-151.257055	326.829885	16.060433	343.560397	-206.32825	88.799	-120.815431	466.013252	-403.14385	199.2536	11.264151	2.193969	0	136.875864	274.823201	-151.257055	326.829885	16.060433	343.560397	-206.32825	88.799	-120.815431	466.013252	-403.14385	199.2536	1	0	0	3	0.057692	0.5	0	0	11.264151	2.193969	0	136.875864	274.823201	-151.257055	326.829885	16.060433	343.560397	-206.32825	88.799	-120.815431	466.013252	-403.14385	199.2536	18.418803	1.526374	0	81.927317	221.574844	-125.3128	325.48855	9.395677	263.619102	-165.64129	78.81513	-72.53164	362.431765	-399.35601	130.4455
1744	10	56697929	56698054	125	1	asm	18.968571	1.066089	0	51.899371	70.016961	-38.749035	159.52693	-26.641515	86.82831	-142.80351	54.58703	-78.540886	111.628702	-222.15414	61.71538	11.590551	3.019393	0.015748	57.726317	70.882737	-45.099105	159.52693	-28.178862	89.264704	-170.05692	54.58703	-85.905179	113.320717	-240.38149	61.71538	11.590551	3.019393	0.015748	57.726317	70.882737	-45.099105	159.52693	-28.178862	89.264704	-170.05692	54.58703	-85.905179	113.320717	-240.38149	61.71538	1	0	0	0	0	0.253968	1	0	11.590551	3.019393	0.015748	57.726317	70.882737	-45.099105	159.52693	-28.178862	89.264704	-170.05692	54.58703	-85.905179	113.320717	-240.38149	61.71538	16.897436	3.434409	0	36.854032	84.48298	-48.301295	159.52693	-28.184352	83.871294	-142.80351	54.58703	-65.038384	112.248352	-222.15414	83.34863
1745	10	58863547	58863866	319	1	asm	32.354286	2.04678	0	91.215021	167.761196	-54.444205	300.953655	26.081426	146.078271	-58.7744	199.10726	-65.133596	252.908449	-329.15782	137.218065	13.666667	1.94079	0	72.03962	152.75903	-37.501495	299.31158	21.025587	129.578645	-55.38978	125.96057	-51.014033	225.211573	-324.07477	127.08842	13.666667	1.94079	0	72.03962	152.75903	-37.501495	299.31158	21.025587	129.578645	-55.38978	125.96057	-51.014033	225.211573	-324.07477	127.08842	1	0	0	1	0.003125	0.43125	1	0	13.666667	1.94079	0	72.03962	152.75903	-37.501495	299.31158	21.025587	129.578645	-55.38978	125.96057	-51.014033	225.211573	-324.07477	127.08842	25.182336	2.883614	0	108.817301	170.405688	-54.444205	302.611215	34.248954	154.765744	-70.15196	212.14457	-74.568346	267.143508	-337.887705	233.63447
1746	10	59015217	59015559	342	1	asm	17.305714	1.326702	0	28.54108	106.386966	-39.986175	187.209155	4.919193	79.496607	-62.09841	104.60446	-23.621887	161.579142	-252.549665	153.79935	14.05814	2.043861	0	14.121487	72.864281	-11.226745	33.030085	0.238469	57.094272	-21.13018	22.60164	-13.883018	112.823318	-39.699955	26.07338	14.05814	2.043861	0	14.121487	72.864281	-11.226745	33.030085	0.238469	57.094272	-21.13018	22.60164	-13.883018	112.823318	-39.699955	26.07338	1	0	0	1	0.002915	0.527697	1	0	14.05814	2.043861	0	14.121487	72.864281	-11.226745	33.030085	0.238469	57.094272	-21.13018	22.60164	-13.883018	112.823318	-39.699955	26.07338	14.575499	2.121825	0	24.076498	87.765214	-30.97423	85.21137	24.61267	78.009617	-21.93749	94.24336	0.536172	146.49726	-77.421325	104.525405
1747	10	59209787	59211853	2066	2	yes	10.348571	1.277392	0.02	160.851011	586.079245	-27.860195	21.465545	1.031068	56.970842	-46.09287	57.15277	-159.819942	610.811001	-67.558415	85.012965	1.774929	0.481721	1	383.908836	915.293521	-33.78133	2021.20252	23.275304	86.459889	-68.15272	153.22359	-360.633532	968.840288	-2089.35524	174.014655	1.000484	0.816793	1	206.009708	680.837628	-41.042585	2021.20252	44.807798	90.645992	-68.15272	208.36762	-161.20191	728.176172	-2089.35524	232.75729	0	2	0.000968	0	0	0.2985	0	0	1.797721	0.94512	1	391.149142	911.39611	-41.042585	2021.20252	43.748188	107.550618	-68.15272	208.36762	-347.400954	978.886903	-2089.35524	232.75729	5.415954	0.670332	0.527066	170.571584	652.983146	-200.8133	-3.234045	133.152576	347.036584	-68.15272	208.36762	-37.419008	823.868735	-2089.35524	232.75729
1748	10	65509248	65511399	2151	2	yes	16.074286	1.721321	0	186.792376	622.218129	-43.415775	345.994465	-19.462073	92.962986	-109.9798	31.76044	-206.25445	648.735677	-231.830455	15.46576	6.982906	0.720907	0.017094	600.498196	1004.716236	-105.7007	2199.388115	-61.447117	152.201297	-299.30745	114.16401	-661.945313	1030.075273	-2352.351025	26.82975	6.048305	1.076743	0.293079	139.083714	532.311134	-10.937065	33.500605	-16.15538	77.301398	-89.76935	18.33699	-155.239095	555.168763	-159.914575	16.63233	0	0	0	0	0	0.454461	0.466078	0	6.128205	0.936911	0.216524	214.94855	647.060837	-5.744055	345.994465	-21.274119	90.685329	-109.9798	7.7322	-236.222668	673.870129	-1668.66059	5.7249	10.826211	1.066903	0	298.020934	746.43115	-63.12908	2053.043575	-26.474237	105.657108	-168.31603	20.44474	-324.495171	777.270345	-2288.23811	30.629335
1749	10	66841805	66842061	256	1	asm	12.588571	1.247065	0.002857	151.186758	160.077826	-43.373965	355.45592	13.385191	157.481187	-185.83979	216.61022	-137.801568	289.985815	-639.817555	274.823675	0.825581	1.301228	0.992248	235.333878	130.494948	52.267445	453.977765	-3.965207	177.980572	-185.83979	298.88915	-239.299085	301.064866	-639.817555	274.823675	0.825581	1.301228	0.992248	235.333878	130.494948	52.267445	453.977765	-3.965207	177.980572	-185.83979	298.88915	-239.299085	301.064866	-639.817555	274.823675	0	26	0.101167	13	0.050584	0.276265	0.470817	0	0.825581	1.301228	0.992248	235.333878	130.494948	52.267445	453.977765	-3.965207	177.980572	-185.83979	298.88915	-239.299085	301.064866	-639.817555	274.823675	12.874644	1.46237	0.008547	218.095681	140.993581	24.065475	453.977765	-3.350256	171.013683	-185.83979	298.88915	-221.445936	296.867025	-639.817555	274.823675
1750	10	67032386	67032801	415	1	yes	12.197143	1.500141	0.005714	189.784127	244.052812	-141.958525	407.217785	31.883589	219.687327	-305.38104	342.34399	-157.900538	408.336364	-621.61945	623.111675	0.535613	1.11009	0.997151	205.472142	201.398632	-13.822365	407.217785	-28.009368	148.824184	-305.38104	141.36474	-233.48151	268.388384	-621.61945	19.434525	0.659472	1.23612	0.992806	205.472142	201.398632	-13.822365	407.217785	-28.009368	148.824184	-305.38104	141.36474	-233.48151	268.388384	-621.61945	19.434525	0	3	0.007212	53	0.127404	0.310096	0.34375	0	0.424501	0.97943	0.994302	205.472142	201.398632	-13.822365	407.217785	-28.009368	148.824184	-305.38104	141.36474	-233.48151	268.388384	-621.61945	19.434525	10.470085	1.38712	0.005698	247.028866	198.977534	-9.572505	407.217785	-39.98137	166.236911	-305.38104	141.36474	-287.010236	269.691395	-621.61945	37.98081
1751	10	70634324	70634436	112	1	asm	15.145714	0.904571	0	17.761504	110.437491	-82.0396	90.75611	31.782022	225.749229	-148.97687	355.44425	14.020518	281.814292	-201.546905	410.386625	5.894737	2.08394	0.517544	17.966272	111.93491	-82.0396	90.75611	16.841327	220.740445	-148.97687	98.1141	-1.124945	275.782749	-201.546905	126.42845	5.894737	2.08394	0.517544	17.966272	111.93491	-82.0396	90.75611	16.841327	220.740445	-148.97687	98.1141	-1.124945	275.782749	-201.546905	126.42845	0	1	0.00885	0	0	0.513274	1	0	5.894737	2.08394	0.517544	17.966272	111.93491	-82.0396	90.75611	16.841327	220.740445	-148.97687	98.1141	-1.124945	275.782749	-201.546905	126.42845	12.481481	1.698428	0.005698	28.192218	147.986477	-98.10707	100.332815	22.125814	294.770822	-171.70038	710.38402	-6.066404	368.712136	-206.95257	777.961535
1752	10	70998110	70998434	324	1	asm	10.208571	1.50812	0.005714	146.48764	185.749209	-43.780335	380.265235	-29.026304	76.544146	-111.034	62.40341	-175.513944	248.607951	-468.723445	130.217145	0.680982	1.172535	0.990798	47.211537	122.511557	-6.969915	310.186925	-15.328966	39.819946	-64.46136	9.91859	-62.540503	155.535231	-352.15444	14.864215	0.680982	1.172535	0.990798	47.211537	122.511557	-6.969915	310.186925	-15.328966	39.819946	-64.46136	9.91859	-62.540503	155.535231	-352.15444	14.864215	0	7	0.021538	24	0.073846	0.575385	0.96	0	0.680982	1.172535	0.990798	47.211537	122.511557	-6.969915	310.186925	-15.328966	39.819946	-64.46136	9.91859	-62.540503	155.535231	-352.15444	14.864215	7.82906	1.381245	0.054131	169.443441	182.844995	-9.938945	380.265235	-57.357281	71.571506	-162.3648	14.44474	-226.800722	217.888368	-468.723445	14.864215
1753	10	71281003	71291092	10089	3	yes	9.02	1.287876	0.011429	-0.159197	58.388038	-60.612655	49.416435	-20.627153	54.807889	-84.83061	3.02949	-20.467956	93.909925	-119.074535	37.22367	7.897436	0.87881	0.008547	1.71241	61.463693	-50.55879	49.416435	-24.698608	56.029768	-84.83061	1.53283	-26.411018	97.033715	-119.074535	15.08673	8.639382	3.959316	0.215043	0.50954	29.774585	-12.791395	17.549275	-1.323152	45.021348	-10.07158	10.94493	-1.832692	62.210137	-28.45763	16.515735	0	23	0.002279	7	0.000694	0.427255	0.773241	0.007929	11.253561	0.855959	0	-7.287861	73.783527	-85.8467	43.857205	-53.876556	65.129198	-115.40162	15.21023	-46.588695	116.11853	-157.725755	121.070535	12.712251	1.138843	0	4.457636	78.825991	-85.8467	43.857205	-36.720717	68.69463	-180.08983	28.39939	-41.178354	131.241822	-298.01029	111.075755
1754	10	71281405	71285324	3919	2	yes	7.86	0.86997	0.008571	1.767631	62.446343	-50.55879	49.416435	-25.470439	56.747781	-84.83061	1.53283	-27.23807	98.468109	-119.074535	15.08673	8.911681	1.106167	0	7.504086	77.780314	-94.122335	53.09125	-47.006974	67.829948	-192.76343	0.09162	-54.51106	112.847934	-146.776715	15.08673	7.038001	2.139124	0.309615	-0.015102	32.647935	-17.228515	15.306935	-3.588408	44.20055	-10.07158	8.81084	-3.573306	62.240894	-22.65413	14.617055	0	4	0.00102	1	0.000255	0.418112	0.644388	0	8.606838	0.608848	0	-29.1567	39.430436	-94.122335	3.855215	21.646465	88.668818	-34.45392	178.42459	50.803165	109.032107	-9.287765	221.569155	8.840456	0.450604	0	-19.575362	34.527692	-91.74649	4.166685	13.27932	72.324418	-9.89187	162.8576	32.854682	91.378235	-10.509595	196.7992
1755	10	71282960	71284019	1059	2	yes	8.571429	0.676487	0.002857	0.832977	70.013796	-52.244775	18.66121	-26.502706	64.681823	-73.78499	4.00353	-27.335684	103.001016	-70.203795	15.06125	7.470085	0.883881	0.02849	-2.848978	85.504405	-94.122335	53.09125	-40.130825	75.146382	-192.76343	1.53283	-37.281847	124.684889	-107.293455	15.08673	5.815269	2.106995	0.450518	-6.862685	58.610719	-66.96328	16.09656	-13.92288	61.279068	-64.51051	5.65079	-7.060195	91.521507	-45.450955	32.50936	0	1	0.000943	0	0	0.44434	0.293396	0	3.831909	0.73111	1	-21.082866	40.139834	-94.122335	15.50094	-7.189188	63.199996	-35.47206	5.65079	13.893678	58.237987	-15.64016	71.6466	3.960114	0.368168	1	-7.946577	26.962687	-43.144565	8.5829	2.045505	31.465537	-9.40504	7.89893	9.992082	41.131103	-9.509595	32.50936
1756	10	71285460	71287019	1559	2	yes	8.774286	0.522197	0	-20.296144	35.562082	-94.122335	4.166685	13.473732	74.7581	-34.45392	162.8576	33.769876	94.369374	-12.003915	196.7992	8.646724	0.705476	0	-21.830066	35.542615	-94.122335	4.166685	15.058144	75.870234	-34.45392	178.42459	36.88821	95.206501	-12.003915	221.569155	9.516336	2.043099	0.008969	-9.711659	33.64188	-47.861965	4.92534	8.908208	56.227571	-9.89187	25.05268	18.619867	77.469304	-12.003915	85.571145	1	4	0.002564	0	0	0.369231	0.924359	0	10.877493	0.999617	0	-16.091385	49.062313	-94.122335	21.96737	5.866354	71.606204	-42.63515	90.44099	21.957739	103.130434	-119.080675	138.302955	10.276353	0.803908	0	-10.349442	42.080776	-91.74649	9.337905	4.454244	61.791832	-38.1052	20.20605	14.803686	90.088183	-26.37719	85.571145
1757	10	71287007	71290781	3774	2	yes	10.897143	1.00756	0	-16.091385	49.062313	-94.122335	21.96737	5.866354	71.606204	-42.63515	90.44099	21.957739	103.130434	-119.080675	138.302955	10.293447	0.801383	0	-9.798002	42.061548	-91.74649	9.337905	4.027297	61.800688	-38.1052	20.20605	13.825299	90.087893	-26.37719	85.571145	9.801907	5.509338	0.248676	-0.048911	34.401641	-34.244885	24.175865	2.45788	61.823757	-42.63515	16.94884	2.506791	83.014613	-38.807265	34.396145	1	15	0.003974	1	0.000265	0.461722	0.861987	0.021192	8.618234	2.37778	0.059829	-3.637856	58.76689	-61.124545	43.857205	-20.184202	97.319857	-115.40162	90.44099	-16.546346	131.984433	-157.725755	138.302955	11.367521	1.013607	0	2.457959	81.731975	-85.8467	182.60867	-42.809755	70.155192	-180.08983	39.08532	-45.267714	134.110993	-298.01029	121.070535
1758	10	72448735	72451334	2599	2	yes	6.442857	0.780047	0.128571	193.834074	290.09208	-8.53545	622.186925	64.580485	130.768976	-32.96508	217.3302	-129.253589	326.983522	-570.307725	98.977815	7.094017	0.868328	0.034188	367.149281	1032.360587	-44.60082	3115.55126	219.526317	303.716701	-66.24157	882.31874	-147.622964	1103.528532	-2972.32762	865.16533	7.639754	1.079075	0.025759	57.019209	421.106955	-21.900565	15.57925	39.394881	142.614029	-4.98349	67.19535	-17.624328	429.366365	-11.728815	83.886165	0	2	0.000769	3	0.001154	0.556538	0.352308	0	7.632479	0.649373	0.011396	64.724854	445.900982	-10.654795	12.50094	13.599231	66.012361	-4.98349	32.76837	-51.125623	429.608763	-11.728815	43.423165	9.632479	1.005115	0	241.1075	865.793908	-51.703795	126.431585	40.692264	129.859751	-54.20692	143.22364	-200.415236	840.317774	-170.632565	132.85523
